instance,n_activities,n_resources,mean_duration,std_duration,total_duration,n_precedence_edges,precedence_density,order_strength,unordered_pair_ratio,critical_path_length,resource_factor,max_resource_pressure,mean_resource_pressure,n_conflict_pairs,conflict_density,resource_lower_bound,heuristic_ub,ub_lb_gap
j90_266.rcp,90.0,4.0,5.622222222222222,2.799118026878299,506.0,160.0,0.039950062421972535,0.30287141073657925,0.6971285892634207,87.0,0.7527777777777778,0.5584707646176912,0.5085139304233801,0.0,0.0,49.0,91.0,4.0
j90_267.rcp,90.0,4.0,5.088888888888889,2.7874498279269306,458.0,160.0,0.039950062421972535,0.2866416978776529,0.7133583021223471,73.0,0.7527777777777778,0.5326899128268991,0.5171973210205626,0.0,0.0,39.0,76.0,3.0
j90_268.rcp,90.0,4.0,4.977777777777778,2.7687854448306704,448.0,160.0,0.039950062421972535,0.2686641697877653,0.7313358302122347,72.0,0.7527777777777778,0.48838383838383836,0.4557886492614315,0.0,0.0,36.0,73.0,1.0
j90_269.rcp,90.0,4.0,6.066666666666666,2.6616619703569504,546.0,160.0,0.039950062421972535,0.2973782771535581,0.702621722846442,84.0,0.7527777777777778,0.6045918367346939,0.5111064965300636,0.0,0.0,51.0,97.0,13.0
j90_27.rcp,90.0,4.0,5.0777777777777775,3.148995528657698,457.0,132.0,0.03295880149812734,0.20724094881398253,0.7927590511860174,87.0,0.25,0.384807596201899,0.292376468015992,5.0,0.0015748031496062994,34.0,88.0,1.0
j90_270.rcp,90.0,4.0,5.633333333333334,2.853652630109932,507.0,160.0,0.039950062421972535,0.3048689138576779,0.6951310861423221,97.0,0.7527777777777778,0.49752577319587626,0.4712145242754534,0.0,0.0,49.0,106.0,9.0
j90_271.rcp,90.0,4.0,5.444444444444445,2.9967060105356094,490.0,160.0,0.039950062421972535,0.2898876404494382,0.7101123595505618,80.0,0.7527777777777778,0.4102272727272727,0.36362450049950046,0.0,0.0,33.0,80.0,0.0
j90_272.rcp,90.0,4.0,5.333333333333333,2.6076809620810595,480.0,160.0,0.039950062421972535,0.28888888888888886,0.7111111111111111,76.0,0.7527777777777778,0.44298245614035087,0.3949076457016135,0.0,0.0,34.0,76.0,0.0
j90_273.rcp,90.0,4.0,5.5,2.825479310370779,495.0,160.0,0.039950062421972535,0.2794007490636704,0.7205992509363296,86.0,0.7527777777777778,0.5552325581395349,0.4677172032978346,0.0,0.0,48.0,86.0,0.0
j90_274.rcp,90.0,4.0,5.555555555555555,2.741091068701217,500.0,160.0,0.039950062421972535,0.3006242197253433,0.6993757802746567,78.0,0.7527777777777778,0.5204178537511871,0.47522604376603783,0.0,0.0,41.0,78.0,0.0
j90_275.rcp,90.0,4.0,5.677777777777778,2.931923061662119,511.0,160.0,0.039950062421972535,0.2876404494382023,0.7123595505617977,88.0,0.7527777777777778,0.40314685314685317,0.35507988298709336,0.0,0.0,36.0,88.0,0.0
j90_276.rcp,90.0,4.0,5.866666666666666,2.6297443897754693,528.0,160.0,0.039950062421972535,0.3408239700374532,0.6591760299625469,102.0,0.7527777777777778,0.36730899256254224,0.3448294167500148,0.0,0.0,38.0,102.0,0.0
j90_277.rcp,90.0,4.0,5.511111111111111,2.663516658039578,496.0,160.0,0.039950062421972535,0.318601747815231,0.681398252184769,97.0,0.7527777777777778,0.46371134020618554,0.3816098166070552,0.0,0.0,45.0,97.0,0.0
j90_278.rcp,90.0,4.0,5.388888888888889,2.7475016709910776,485.0,160.0,0.039950062421972535,0.33607990012484396,0.663920099875156,110.0,0.7527777777777778,0.47174447174447176,0.4221399296611161,0.0,0.0,52.0,110.0,0.0
j90_279.rcp,90.0,4.0,5.222222222222222,2.694759431760417,470.0,160.0,0.039950062421972535,0.35006242197253434,0.6499375780274657,120.0,0.7527777777777778,0.4517094017094017,0.3103314057805178,0.0,0.0,55.0,120.0,0.0
j90_28.rcp,90.0,4.0,5.522222222222222,2.8876279299328704,497.0,132.0,0.03295880149812734,0.22147315855181024,0.7785268414481897,86.0,0.25,0.41304347826086957,0.30958490728460397,0.0,0.0,36.0,89.0,3.0
j90_280.rcp,90.0,4.0,4.911111111111111,2.5238614350256783,442.0,160.0,0.039950062421972535,0.2554307116104869,0.7445692883895131,68.0,0.7527777777777778,0.41452205882352944,0.3754044117647059,0.0,0.0,29.0,68.0,0.0
j90_281.rcp,90.0,4.0,4.944444444444445,2.9225601832453956,445.0,160.0,0.039950062421972535,0.32908863920099873,0.6709113607990013,96.0,1.0,1.2390046296296295,1.1393084490740741,59.0,0.02195757350204689,119.0,174.0,55.0
j90_282.rcp,90.0,4.0,5.5,2.895398648430529,495.0,160.0,0.039950062421972535,0.3153558052434457,0.6846441947565542,76.0,1.0,1.5240274599542334,1.3716052359158768,0.0,0.0,116.0,161.0,45.0
j90_283.rcp,90.0,4.0,5.433333333333334,2.8984670277771167,489.0,160.0,0.039950062421972535,0.3153558052434457,0.6846441947565542,87.0,1.0,1.4815486993345433,1.3955115174242452,19.0,0.0069292487235594466,129.0,180.0,51.0
j90_284.rcp,90.0,4.0,5.333333333333333,2.917380864938809,480.0,160.0,0.039950062421972535,0.332334581772784,0.6676654182272159,87.0,1.0,1.5374931581828133,1.4405685550082103,0.0,0.0,134.0,186.0,52.0
j90_285.rcp,90.0,4.0,5.411111111111111,2.546869295797596,487.0,160.0,0.039950062421972535,0.32284644194756557,0.6771535580524344,96.0,1.0,1.1385030864197532,1.0505660909306742,0.0,0.0,110.0,164.0,54.0
j90_286.rcp,90.0,4.0,5.7,2.790659022126813,513.0,160.0,0.039950062421972535,0.27640449438202247,0.7235955056179775,77.0,1.0,1.4175824175824177,1.3955544455544455,0.0,0.0,110.0,141.0,31.0
j90_287.rcp,90.0,4.0,5.711111111111111,2.809683431928644,514.0,160.0,0.039950062421972535,0.28789013732833957,0.7121098626716604,103.0,1.0,1.4897518878101403,1.3837685103461803,37.0,0.012973352033660589,154.0,214.0,60.0
j90_288.rcp,90.0,4.0,5.777777777777778,2.905082816864178,520.0,160.0,0.039950062421972535,0.33433208489388266,0.6656679151061173,93.0,1.0,1.5306451612903227,1.4062370600414078,0.0,0.0,143.0,195.0,52.0
j90_289.rcp,90.0,4.0,5.277777777777778,2.804867902525408,475.0,160.0,0.039950062421972535,0.28389513108614234,0.7161048689138576,81.0,1.0,1.3801440329218106,1.3391908040519152,0.0,0.0,112.0,159.0,47.0
j90_29.rcp,90.0,4.0,5.333333333333333,3.0368111930480994,480.0,132.0,0.03295880149812734,0.1912609238451935,0.8087390761548066,61.0,0.25,0.4269422665716322,0.3970377955050578,0.0,0.0,27.0,61.0,0.0
j90_290.rcp,90.0,4.0,5.477777777777778,3.204953727444708,493.0,160.0,0.039950062421972535,0.31660424469413234,0.6833957553058676,81.0,1.0,1.3446502057613168,1.2899228395061728,0.0,0.0,109.0,161.0,52.0
j90_291.rcp,90.0,4.0,5.555555555555555,3.0518158933516255,500.0,160.0,0.039950062421972535,0.2731585518102372,0.7268414481897628,102.0,1.0,0.6446623093681917,0.6135460782206714,0.0,0.0,66.0,114.0,12.0
j90_292.rcp,90.0,4.0,4.9,2.7650597743187313,441.0,160.0,0.039950062421972535,0.2881398252184769,0.7118601747815231,76.0,1.0,0.7387218045112782,0.6669732842745161,0.0,0.0,57.0,89.0,13.0
j90_293.rcp,90.0,4.0,5.333333333333333,2.8944391128123215,480.0,160.0,0.039950062421972535,0.33707865168539325,0.6629213483146068,102.0,1.0,0.7899584076054664,0.7193734245785328,0.0,0.0,81.0,119.0,17.0
j90_294.rcp,90.0,4.0,5.7555555555555555,2.982583187295168,518.0,160.0,0.039950062421972535,0.3203495630461923,0.6796504369538077,104.0,1.0,0.7760989010989011,0.7221574487706296,0.0,0.0,81.0,127.0,23.0
j90_295.rcp,90.0,4.0,5.055555555555555,2.8765763257776924,455.0,160.0,0.039950062421972535,0.3031210986267166,0.6968789013732835,83.0,1.0,0.85965483555845,0.8248642252407312,0.0,0.0,72.0,101.0,18.0
j90_296.rcp,90.0,4.0,5.722222222222222,2.890704557630574,515.0,160.0,0.039950062421972535,0.3303370786516854,0.6696629213483146,90.0,1.0,0.6822695035460993,0.6627078673395163,0.0,0.0,62.0,101.0,11.0
j90_297.rcp,90.0,4.0,5.633333333333334,2.8104961997641786,507.0,160.0,0.039950062421972535,0.3013732833957553,0.6986267166042447,84.0,1.0,0.8324829931972789,0.7671443509209467,0.0,0.0,70.0,103.0,19.0
j90_298.rcp,90.0,4.0,5.955555555555556,2.8786999809370397,536.0,160.0,0.039950062421972535,0.3153558052434457,0.6846441947565542,82.0,1.0,0.72710027100271,0.6982887428165061,0.0,0.0,60.0,96.0,14.0
j90_299.rcp,90.0,4.0,5.977777777777778,2.8125819603969973,538.0,160.0,0.039950062421972535,0.30536828963795254,0.6946317103620474,82.0,1.0,0.979564930784443,0.9082063008130081,0.0,0.0,81.0,108.0,26.0
j90_3.rcp,90.0,4.0,5.1,2.855987861785597,459.0,132.0,0.03295880149812734,0.182521847690387,0.817478152309613,59.0,0.25,0.8364905284147557,0.6849700897308075,114.0,0.03481979230299328,50.0,92.0,33.0
j90_30.rcp,90.0,4.0,5.466666666666667,2.737395355686375,492.0,132.0,0.03295880149812734,0.18626716604244695,0.813732833957553,65.0,0.25,0.4461538461538462,0.3830795110686415,10.0,0.003068425897514575,29.0,76.0,11.0
j90_300.rcp,90.0,4.0,5.322222222222222,3.0215072683744295,479.0,160.0,0.039950062421972535,0.332334581772784,0.6676654182272159,90.0,1.0,0.8044444444444444,0.7791708781952684,0.0,0.0,73.0,106.0,16.0
j90_301.rcp,90.0,4.0,5.233333333333333,2.928974033495157,471.0,160.0,0.039950062421972535,0.3096129837702871,0.6903870162297129,79.0,1.0,0.6425316455696203,0.5777960274660546,0.0,0.0,51.0,86.0,7.0
j90_302.rcp,90.0,4.0,5.322222222222222,2.780198944831018,479.0,160.0,0.039950062421972535,0.2931335830212235,0.7068664169787765,69.0,1.0,0.7112387202625102,0.6925557161385002,0.0,0.0,50.0,81.0,12.0
j90_303.rcp,90.0,4.0,5.377777777777778,2.9984358062080667,484.0,160.0,0.039950062421972535,0.3285892634207241,0.6714107365792759,106.0,1.0,0.5103588605253422,0.44375055657705503,0.0,0.0,55.0,106.0,0.0
j90_304.rcp,90.0,4.0,5.4,2.8354893757515653,486.0,160.0,0.039950062421972535,0.32983770287141073,0.6701622971285892,79.0,1.0,0.5999563509384548,0.5554725507591012,0.0,0.0,48.0,87.0,8.0
j90_305.rcp,90.0,4.0,5.655555555555556,2.9782959748118127,509.0,160.0,0.039950062421972535,0.30536828963795254,0.6946317103620474,79.0,1.0,0.6904487917146145,0.6166643627087889,0.0,0.0,55.0,86.0,7.0
j90_306.rcp,90.0,4.0,5.266666666666667,3.0324174441451093,474.0,160.0,0.039950062421972535,0.3021223470661673,0.6978776529338326,80.0,1.0,0.6490196078431373,0.6207736057785183,0.0,0.0,52.0,87.0,7.0
j90_307.rcp,90.0,4.0,5.733333333333333,2.939387691339814,516.0,160.0,0.039950062421972535,0.28389513108614234,0.7161048689138576,97.0,1.0,0.4971732623877619,0.46822393685049973,0.0,0.0,49.0,97.0,0.0
j90_308.rcp,90.0,4.0,5.222222222222222,2.9203416001776907,470.0,160.0,0.039950062421972535,0.26816479400749066,0.7318352059925093,83.0,1.0,0.623855421686747,0.557460584820485,0.0,0.0,52.0,84.0,1.0
j90_309.rcp,90.0,4.0,5.533333333333333,2.5914388967435746,498.0,160.0,0.039950062421972535,0.27965043695380776,0.7203495630461922,72.0,1.0,0.6595052083333334,0.6172925325841543,0.0,0.0,48.0,76.0,4.0
j90_31.rcp,90.0,4.0,5.488888888888889,3.0848894971905465,494.0,132.0,0.03295880149812734,0.21622971285892634,0.7837702871410737,93.0,0.25,0.2981427174975562,0.24140715914909464,0.0,0.0,28.0,93.0,0.0
j90_310.rcp,90.0,4.0,5.366666666666666,3.0566866593312003,483.0,160.0,0.039950062421972535,0.32059925093632957,0.6794007490636704,99.0,1.0,0.5796602387511478,0.5449910157896865,0.0,0.0,58.0,109.0,10.0
j90_311.rcp,90.0,4.0,5.766666666666667,2.947880594596735,519.0,160.0,0.039950062421972535,0.31735330836454434,0.6826466916354557,78.0,1.0,0.4571567672833496,0.4299326014145675,0.0,0.0,36.0,78.0,0.0
j90_312.rcp,90.0,4.0,5.388888888888889,2.7596072363228488,485.0,160.0,0.039950062421972535,0.2891385767790262,0.7108614232209738,78.0,1.0,0.4075656853434631,0.3729127207902259,0.0,0.0,32.0,78.0,0.0
j90_313.rcp,90.0,4.0,5.266666666666667,2.935605180840533,474.0,160.0,0.039950062421972535,0.31410736579275905,0.6858926342072409,89.0,1.0,0.4294241573033708,0.37530700102518844,0.0,0.0,39.0,89.0,0.0
j90_314.rcp,90.0,4.0,5.9,2.8869437896232837,531.0,160.0,0.039950062421972535,0.316354556803995,0.6836454431960051,104.0,1.0,0.5108618233618234,0.4586123255478094,0.0,0.0,54.0,104.0,0.0
j90_315.rcp,90.0,4.0,5.811111111111111,2.8358594403517423,523.0,160.0,0.039950062421972535,0.31086142322097376,0.6891385767790262,93.0,1.0,0.4982078853046595,0.4554170441267215,0.0,0.0,47.0,93.0,0.0
j90_316.rcp,90.0,4.0,5.211111111111111,2.710040772323236,469.0,160.0,0.039950062421972535,0.3313358302122347,0.6686641697877653,86.0,1.0,0.4863672814755413,0.4122070490184847,0.0,0.0,42.0,86.0,0.0
j90_317.rcp,90.0,4.0,5.833333333333333,2.829409047054801,525.0,160.0,0.039950062421972535,0.3121098626716604,0.6878901373283396,87.0,1.0,0.41528586356172564,0.3919898729309571,0.0,0.0,37.0,87.0,0.0
j90_318.rcp,90.0,4.0,4.944444444444445,2.857197971249731,445.0,160.0,0.039950062421972535,0.3038701622971286,0.6961298377028714,79.0,1.0,0.42862165963431786,0.37867488221349044,0.0,0.0,34.0,79.0,0.0
j90_319.rcp,90.0,4.0,5.7,2.8301943396169813,513.0,160.0,0.039950062421972535,0.29188514357053685,0.7081148564294631,95.0,1.0,0.31294736842105264,0.30094624321910984,0.0,0.0,30.0,95.0,0.0
j90_32.rcp,90.0,4.0,5.555555555555555,2.8833279811553836,500.0,132.0,0.03295880149812734,0.24244694132334582,0.7575530586766541,89.0,0.25,0.348876404494382,0.3008963227783452,0.0,0.0,32.0,89.0,0.0
j90_320.rcp,90.0,4.0,5.366666666666666,3.1391789443171993,483.0,160.0,0.039950062421972535,0.31685393258426964,0.6831460674157304,91.0,1.0,0.4700854700854701,0.45805140828435703,0.0,0.0,43.0,91.0,0.0
j90_321.rcp,90.0,4.0,5.3,3.1603445663056706,477.0,188.0,0.04694132334581773,0.3750312109862672,0.6249687890137328,82.0,0.25,0.759581881533101,0.565410199556541,152.0,0.06072712744706354,63.0,116.0,34.0
j90_322.rcp,90.0,4.0,5.7444444444444445,3.216489152653216,517.0,188.0,0.04694132334581773,0.417478152309613,0.5825218476903871,107.0,0.25,0.5311526479750779,0.47258738146588614,133.0,0.057008144020574365,57.0,125.0,18.0
j90_323.rcp,90.0,4.0,5.277777777777778,2.8868582606847792,475.0,188.0,0.04694132334581773,0.4149812734082397,0.5850187265917604,105.0,0.25,0.5738095238095238,0.5075412087912088,163.0,0.0695689287238583,61.0,131.0,26.0
j90_324.rcp,90.0,4.0,5.233333333333333,2.603629944690468,471.0,188.0,0.04694132334581773,0.4202247191011236,0.5797752808988764,85.0,0.25,0.6558823529411765,0.5356859317153435,106.0,0.04565030146425495,56.0,108.0,23.0
j90_325.rcp,90.0,4.0,5.288888888888889,2.671846820478069,476.0,188.0,0.04694132334581773,0.4279650436953808,0.5720349563046192,106.0,0.25,0.5320754716981132,0.48782051282051286,167.0,0.07289393278044522,57.0,126.0,20.0
j90_326.rcp,90.0,4.0,5.066666666666666,2.9769484749021475,456.0,188.0,0.04694132334581773,0.3760299625468165,0.6239700374531836,83.0,0.25,0.6875502008032128,0.5567896586345382,145.0,0.058023209283713476,58.0,101.0,18.0
j90_327.rcp,90.0,4.0,5.8,2.8015868519267593,522.0,188.0,0.04694132334581773,0.4019975031210986,0.5980024968789014,94.0,0.25,0.7150455927051672,0.5713276085616511,133.0,0.055532359081419624,68.0,119.0,25.0
j90_328.rcp,90.0,4.0,5.022222222222222,2.947608363017108,452.0,188.0,0.04694132334581773,0.43395755305867667,0.5660424469413233,99.0,0.25,0.6320346320346321,0.5051499426499426,127.0,0.056021173356859286,63.0,130.0,31.0
j90_329.rcp,90.0,4.0,5.488888888888889,2.757794789096069,494.0,188.0,0.04694132334581773,0.41048689138576777,0.5895131086142322,86.0,0.25,0.5635658914728682,0.5105183576113809,93.0,0.03939008894536213,49.0,116.0,30.0
j90_33.rcp,90.0,4.0,5.188888888888889,2.859271253093248,467.0,132.0,0.03295880149812734,0.21747815230961298,0.782521847690387,67.0,0.25,0.30557737627651216,0.29373284479333184,3.0,0.0009572431397574984,21.0,67.0,0.0
j90_330.rcp,90.0,4.0,6.044444444444444,2.590199954148161,544.0,188.0,0.04694132334581773,0.4247191011235955,0.5752808988764044,113.0,0.25,0.6150442477876106,0.5036346396965865,152.0,0.06597222222222224,70.0,124.0,11.0
j90_331.rcp,90.0,4.0,5.611111111111111,2.9728192546785706,505.0,188.0,0.04694132334581773,0.38277153558052435,0.6172284644194757,83.0,0.25,0.5416448402304872,0.42320946188847464,2.0,0.0008090614886731392,45.0,89.0,6.0
j90_332.rcp,90.0,4.0,5.588888888888889,2.559923802878361,503.0,188.0,0.04694132334581773,0.4352059925093633,0.5647940074906367,89.0,0.25,0.5584930601454065,0.3995779269720899,18.0,0.007957559681697613,50.0,99.0,10.0
j90_333.rcp,90.0,4.0,5.555555555555555,2.7972649781571803,500.0,188.0,0.04694132334581773,0.4009987515605493,0.5990012484394507,82.0,0.25,0.48712737127371275,0.4210378378993874,11.0,0.004585243851604835,40.0,89.0,7.0
j90_334.rcp,90.0,4.0,5.522222222222222,2.7617537816788236,497.0,188.0,0.04694132334581773,0.40224719101123596,0.597752808988764,76.0,0.25,0.5332080200501254,0.43644387410834784,9.0,0.0037593984962406013,41.0,91.0,15.0
j90_335.rcp,90.0,4.0,5.677777777777778,2.6949655853410888,511.0,188.0,0.04694132334581773,0.43420724094881397,0.565792759051186,80.0,0.25,0.49296875,0.44720647321428575,17.0,0.007502206531332745,40.0,105.0,25.0
j90_336.rcp,90.0,4.0,5.566666666666666,2.7529781853274624,501.0,188.0,0.04694132334581773,0.450936329588015,0.549063670411985,89.0,0.25,0.4747191011235955,0.37500917970184333,11.0,0.0050022737608003635,43.0,99.0,10.0
j90_337.rcp,90.0,4.0,5.466666666666667,2.8055500550001087,492.0,188.0,0.04694132334581773,0.4232209737827715,0.5767790262172285,92.0,0.25,0.4007561436672968,0.35039895080065214,5.0,0.002164502164502164,37.0,93.0,1.0
j90_338.rcp,90.0,4.0,5.333333333333333,3.0477678535099897,480.0,188.0,0.04694132334581773,0.39101123595505616,0.6089887640449438,78.0,0.25,0.5769230769230769,0.46539918414918413,24.0,0.00984009840098401,45.0,88.0,10.0
j90_339.rcp,90.0,4.0,5.688888888888889,2.6358403443660343,512.0,188.0,0.04694132334581773,0.41298377028714106,0.5870162297128589,109.0,0.25,0.41187831965234184,0.3670361875637105,14.0,0.005954912803062527,45.0,114.0,5.0
j90_34.rcp,90.0,4.0,5.5,3.063222703842039,495.0,132.0,0.03295880149812734,0.21298377028714108,0.7870162297128589,92.0,0.25,0.3126086956521739,0.2661352657004831,0.0,0.0,29.0,92.0,0.0
j90_340.rcp,90.0,4.0,5.866666666666666,2.7616420236277306,528.0,188.0,0.04694132334581773,0.4117353308364544,0.5882646691635456,101.0,0.25,0.3811881188118812,0.35694287106056144,9.0,0.0038200339558573855,39.0,105.0,4.0
j90_341.rcp,90.0,4.0,5.7444444444444445,2.652299258761102,517.0,188.0,0.04694132334581773,0.4017478152309613,0.5982521847690387,97.0,0.25,0.3395618556701031,0.2896323443919076,2.0,0.0008347245409015025,33.0,103.0,6.0
j90_342.rcp,90.0,4.0,5.633333333333334,2.7302828506300303,507.0,188.0,0.04694132334581773,0.4282147315855181,0.571785268414482,92.0,0.25,0.4451581027667984,0.3976833914083628,1.0,0.0004366812227074235,41.0,100.0,8.0
j90_343.rcp,90.0,4.0,5.177777777777778,2.8424472154887073,466.0,188.0,0.04694132334581773,0.4439450686641698,0.5560549313358303,96.0,0.25,0.45465686274509803,0.36635856994312876,13.0,0.005837449483610237,44.0,97.0,1.0
j90_344.rcp,90.0,4.0,5.6,2.980678520814421,504.0,188.0,0.04694132334581773,0.4059925093632959,0.5940074906367041,86.0,0.25,0.42790697674418604,0.36789990825000934,0.0,0.0,37.0,89.0,3.0
j90_345.rcp,90.0,4.0,5.966666666666667,2.6308004696500857,537.0,188.0,0.04694132334581773,0.42197253433208487,0.5780274656679152,103.0,0.25,0.3562684677078936,0.32457949322264434,3.0,0.0012958963282937363,37.0,103.0,0.0
j90_346.rcp,90.0,4.0,5.277777777777778,2.8442057191489343,475.0,188.0,0.04694132334581773,0.40549313358302125,0.5945068664169788,72.0,0.25,0.46256038647342995,0.40735937271263356,0.0,0.0,34.0,78.0,6.0
j90_347.rcp,90.0,4.0,4.988888888888889,2.778866453328065,449.0,188.0,0.04694132334581773,0.40474406991260925,0.5952559300873907,78.0,0.25,0.4465811965811966,0.38996031746031745,1.0,0.00041946308724832214,35.0,78.0,0.0
j90_348.rcp,90.0,4.0,5.277777777777778,2.607799318189691,475.0,188.0,0.04694132334581773,0.3982521847690387,0.6017478152309613,85.0,0.25,0.4663101604278075,0.3262264589630318,0.0,0.0,40.0,85.0,0.0
j90_349.rcp,90.0,4.0,5.2555555555555555,3.1253839270332895,473.0,188.0,0.04694132334581773,0.41373283395755306,0.586267166042447,76.0,0.25,0.4363157894736842,0.33290035433411114,0.0,0.0,34.0,78.0,2.0
j90_35.rcp,90.0,4.0,5.6,2.8158282775923835,504.0,132.0,0.03295880149812734,0.21548064918851437,0.7845193508114856,88.0,0.25,0.4049586776859504,0.31858499770431586,0.0,0.0,36.0,88.0,0.0
j90_350.rcp,90.0,4.0,5.5,2.7858770811202547,495.0,188.0,0.04694132334581773,0.41298377028714106,0.5870162297128589,82.0,0.25,0.4750795334040297,0.3518555585012372,0.0,0.0,39.0,84.0,2.0
j90_351.rcp,90.0,4.0,4.855555555555555,2.6481067077824623,437.0,188.0,0.04694132334581773,0.3982521847690387,0.6017478152309613,97.0,0.25,0.3078055964653903,0.28179241080999723,10.0,0.004149377593360996,30.0,97.0,0.0
j90_352.rcp,90.0,4.0,5.788888888888889,3.031297648219119,521.0,188.0,0.04694132334581773,0.415980024968789,0.584019975031211,114.0,0.25,0.3201754385964912,0.24572368421052632,0.0,0.0,37.0,114.0,0.0
j90_353.rcp,90.0,4.0,5.655555555555556,2.7934889022356217,509.0,188.0,0.04694132334581773,0.41972534332084893,0.580274656679151,84.0,0.25,0.32596371882086167,0.2922013502370645,0.0,0.0,28.0,84.0,0.0
j90_354.rcp,90.0,4.0,5.166666666666667,2.914523021772936,465.0,188.0,0.04694132334581773,0.41797752808988764,0.5820224719101124,79.0,0.25,0.30210970464135023,0.28370720245254866,0.0,0.0,24.0,79.0,0.0
j90_355.rcp,90.0,4.0,5.677777777777778,2.756115534498903,511.0,188.0,0.04694132334581773,0.4247191011235955,0.5752808988764044,98.0,0.25,0.3460884353741497,0.27523261328823023,2.0,0.0008680555555555557,34.0,98.0,0.0
j90_356.rcp,90.0,4.0,5.444444444444445,2.9443396207756223,490.0,188.0,0.04694132334581773,0.41473158551810235,0.5852684144818976,99.0,0.25,0.2846988402543958,0.21261366374984625,0.0,0.0,29.0,99.0,0.0
j90_357.rcp,90.0,4.0,5.522222222222222,3.0376444740320228,497.0,188.0,0.04694132334581773,0.4139825218476904,0.5860174781523095,89.0,0.25,0.27668539325842695,0.2697616067066787,0.0,0.0,25.0,89.0,0.0
j90_358.rcp,90.0,4.0,5.188888888888889,2.8358594403517428,467.0,188.0,0.04694132334581773,0.42771535580524345,0.5722846441947566,84.0,0.25,0.32521645021645024,0.2894602916924346,6.0,0.002617801047120419,28.0,84.0,0.0
j90_359.rcp,90.0,4.0,6.211111111111111,2.857716432726757,559.0,188.0,0.04694132334581773,0.4042446941323346,0.5957553058676655,102.0,0.25,0.29444444444444445,0.26084052566895705,0.0,0.0,31.0,102.0,0.0
j90_36.rcp,90.0,4.0,5.4,2.682453271830761,486.0,132.0,0.03295880149812734,0.20574282147315856,0.7942571785268414,78.0,0.25,0.3295625942684766,0.2680660842425548,0.0,0.0,26.0,78.0,0.0
j90_360.rcp,90.0,4.0,5.633333333333334,2.9,507.0,188.0,0.04694132334581773,0.41548064918851435,0.5845193508114856,109.0,0.25,0.28145478374836175,0.24700244078485006,0.0,0.0,31.0,109.0,0.0
j90_361.rcp,90.0,4.0,5.766666666666667,2.8907899727698427,519.0,188.0,0.04694132334581773,0.41048689138576777,0.5895131086142322,84.0,0.5027777777777778,1.037037037037037,0.9238147451963241,97.0,0.041084286319356206,88.0,143.0,55.0
j90_362.rcp,90.0,4.0,5.544444444444444,3.000596648487361,499.0,188.0,0.04694132334581773,0.4282147315855181,0.571785268414482,90.0,0.5027777777777778,1.0708333333333333,0.9260873538011696,117.0,0.05109170305676855,97.0,142.0,45.0
j90_363.rcp,90.0,4.0,5.266666666666667,2.9694743268426786,474.0,188.0,0.04694132334581773,0.41947565543071164,0.5805243445692884,115.0,0.5027777777777778,0.8521739130434782,0.772415691192865,219.0,0.09419354838709677,98.0,175.0,60.0
j90_364.rcp,90.0,4.0,5.7444444444444445,2.8618607432193914,517.0,188.0,0.04694132334581773,0.4114856429463171,0.5885143570536828,86.0,0.5027777777777778,1.1027131782945736,1.025143923848609,230.0,0.09758167161646163,95.0,155.0,60.0
j90_365.rcp,90.0,4.0,5.488888888888889,2.8489547574288614,494.0,188.0,0.04694132334581773,0.44269662921348313,0.5573033707865169,92.0,0.5027777777777778,1.0304347826086957,0.983684329710145,321.0,0.14381720430107525,95.0,173.0,78.0
j90_366.rcp,90.0,4.0,6.233333333333333,2.812867259971971,561.0,188.0,0.04694132334581773,0.38701622971285893,0.612983770287141,96.0,0.5027777777777778,1.0225694444444444,0.9791028390522876,143.0,0.05824847250509166,99.0,169.0,70.0
j90_367.rcp,90.0,4.0,5.388888888888889,2.819355499418043,485.0,188.0,0.04694132334581773,0.4766541822721598,0.5233458177278403,97.0,0.5027777777777778,1.0663659793814433,0.867316228302053,223.0,0.10639312977099234,104.0,153.0,49.0
j90_368.rcp,90.0,4.0,5.811111111111111,2.7964042167057817,523.0,188.0,0.04694132334581773,0.39425717852684145,0.6057428214731586,89.0,0.5027777777777778,1.0629213483146067,1.0000468164794007,178.0,0.07337180544105522,95.0,148.0,53.0
j90_369.rcp,90.0,4.0,5.355555555555555,2.887948564912514,482.0,188.0,0.04694132334581773,0.4314606741573034,0.5685393258426966,93.0,0.5027777777777778,1.1397849462365592,0.8874920936116382,234.0,0.10276679841897234,106.0,154.0,48.0
j90_37.rcp,90.0,4.0,5.8,3.0338827341287344,522.0,132.0,0.03295880149812734,0.18926342072409488,0.8107365792759051,80.0,0.25,0.37115384615384617,0.2798677099044746,0.0,0.0,30.0,80.0,0.0
j90_370.rcp,90.0,4.0,5.9,2.8869437896232837,531.0,188.0,0.04694132334581773,0.39151061173533086,0.6084893882646691,89.0,0.5027777777777778,1.1004213483146068,1.0309124164647132,167.0,0.06852687730816578,98.0,149.0,51.0
j90_371.rcp,90.0,4.0,5.5,3.0046260628866577,495.0,188.0,0.04694132334581773,0.39975031210986267,0.6002496878901373,83.0,0.5027777777777778,0.6657742079428827,0.5879068778165164,0.0,0.0,56.0,94.0,11.0
