instance,nodes,solved,done_reason,makespan,lowerbound
RC_inst435001.rcp,71222,0,time_limit,130,28
RC_inst436001.rcp,82621,0,time_limit,158,81
RC_inst437001.rcp,26627,1,search_exhausted,166,166
RC_inst438001.rcp,67572,0,time_limit,129,28
RC_inst439001.rcp,83637,0,time_limit,158,81
RC_inst440001.rcp,8959,1,search_exhausted,159,159
RC_inst44001.rcp,32,1,search_exhausted,142,142
RC_inst441001.rcp,71474,0,time_limit,123,28
RC_inst442001.rcp,83020,0,time_limit,158,81
RC_inst443001.rcp,5272,1,search_exhausted,158,158
RC_inst444001.rcp,69281,0,time_limit,129,28
RC_inst445001.rcp,84303,0,time_limit,158,81
RC_inst446001.rcp,4291,1,search_exhausted,165,165
RC_inst447001.rcp,75117,0,time_limit,125,28
RC_inst448001.rcp,83747,0,time_limit,156,81
RC_inst449001.rcp,26627,1,search_exhausted,166,166
RC_inst450001.rcp,70542,0,time_limit,130,28
RC_inst45001.rcp,27962,0,time_limit,40,28
RC_inst451001.rcp,83582,0,time_limit,158,81
RC_inst452001.rcp,26627,1,search_exhausted,166,166
RC_inst453001.rcp,70939,0,time_limit,130,28
RC_inst454001.rcp,84377,0,time_limit,158,81
RC_inst455001.rcp,26627,1,search_exhausted,166,166
RC_inst456001.rcp,71378,0,time_limit,130,28
RC_inst457001.rcp,83404,0,time_limit,158,81
RC_inst458001.rcp,26627,1,search_exhausted,166,166
RC_inst459001.rcp,70607,0,time_limit,130,28
RC_inst460001.rcp,84011,0,time_limit,158,81
RC_inst46001.rcp,32,1,search_exhausted,81,81
RC_inst461001.rcp,26627,1,search_exhausted,166,166
RC_inst462001.rcp,71911,0,time_limit,122,28
RC_inst463001.rcp,83163,0,time_limit,158,81
RC_inst464001.rcp,26627,1,search_exhausted,166,166
RC_inst465001.rcp,71097,0,time_limit,130,28
RC_inst466001.rcp,84349,0,time_limit,158,81
RC_inst467001.rcp,26627,1,search_exhausted,166,166
RC_inst468001.rcp,71180,0,time_limit,130,28
RC_inst469001.rcp,82897,0,time_limit,158,81
RC_inst470001.rcp,26627,1,search_exhausted,166,166
RC_inst47001.rcp,32,1,search_exhausted,142,142
RC_inst471001.rcp,71853,0,time_limit,130,28
RC_inst472001.rcp,83497,0,time_limit,158,81
RC_inst473001.rcp,26627,1,search_exhausted,166,166
RC_inst474001.rcp,71846,0,time_limit,130,28
RC_inst475001.rcp,83830,0,time_limit,158,81
RC_inst476001.rcp,26627,1,search_exhausted,166,166
RC_inst477001.rcp,71405,0,time_limit,129,28
RC_inst478001.rcp,83764,0,time_limit,158,81
RC_inst479001.rcp,26627,1,search_exhausted,166,166
RC_inst480001.rcp,71467,0,time_limit,130,28
RC_inst48001.rcp,30356,0,time_limit,36,28
RC_inst481001.rcp,83869,0,time_limit,158,81
RC_inst482001.rcp,26627,1,search_exhausted,166,166
RC_inst483001.rcp,71787,0,time_limit,130,28
RC_inst484001.rcp,83835,0,time_limit,158,81
RC_inst485001.rcp,26627,1,search_exhausted,166,166
RC_inst486001.rcp,71605,0,time_limit,130,28
RC_inst487001.rcp,84062,0,time_limit,158,81
RC_inst488001.rcp,26627,1,search_exhausted,166,166
RC_inst489001.rcp,71562,0,time_limit,130,28
RC_inst490001.rcp,83692,0,time_limit,158,81
RC_inst49001.rcp,32,1,search_exhausted,81,81
RC_inst491001.rcp,26627,1,search_exhausted,166,166
RC_inst492001.rcp,70994,0,time_limit,130,28
RC_inst493001.rcp,83698,0,time_limit,158,81
RC_inst494001.rcp,26627,1,search_exhausted,166,166
RC_inst495001.rcp,71501,0,time_limit,130,28
RC_inst496001.rcp,83666,0,time_limit,158,81
RC_inst497001.rcp,26627,1,search_exhausted,166,166
RC_inst498001.rcp,71504,0,time_limit,130,28
RC_inst499001.rcp,83655,0,time_limit,158,81
RC_inst500001.rcp,26627,1,search_exhausted,166,166
RC_inst50001.rcp,32,1,search_exhausted,142,142
RC_inst5001.rcp,32,1,search_exhausted,142,142
RC_inst501001.rcp,71729,0,time_limit,130,28
RC_inst502001.rcp,83879,0,time_limit,158,81
RC_inst503001.rcp,26627,1,search_exhausted,166,166
RC_inst504001.rcp,71494,0,time_limit,130,28
RC_inst505001.rcp,84240,0,time_limit,158,81
RC_inst506001.rcp,26627,1,search_exhausted,166,166
RC_inst507001.rcp,71244,0,time_limit,130,28
RC_inst508001.rcp,83786,0,time_limit,158,81
RC_inst509001.rcp,26627,1,search_exhausted,166,166
RC_inst510001.rcp,71631,0,time_limit,130,28
RC_inst51001.rcp,32,1,search_exhausted,28,28
RC_inst511001.rcp,84111,0,time_limit,158,81
RC_inst512001.rcp,26627,1,search_exhausted,166,166
RC_inst513001.rcp,71622,0,time_limit,130,28
RC_inst514001.rcp,83224,0,time_limit,158,81
RC_inst515001.rcp,26627,1,search_exhausted,166,166
RC_inst516001.rcp,71421,0,time_limit,130,28
RC_inst517001.rcp,84131,0,time_limit,158,81
RC_inst518001.rcp,26627,1,search_exhausted,166,166
RC_inst519001.rcp,71557,0,time_limit,130,28
RC_inst520001.rcp,83582,0,time_limit,158,81
RC_inst52001.rcp,32,1,search_exhausted,81,81
RC_inst521001.rcp,26627,1,search_exhausted,166,166
RC_inst522001.rcp,71486,0,time_limit,130,28
RC_inst523001.rcp,84018,0,time_limit,158,81
RC_inst524001.rcp,26627,1,search_exhausted,166,166
RC_inst525001.rcp,71373,0,time_limit,130,28
RC_inst526001.rcp,84011,0,time_limit,158,81
RC_inst527001.rcp,26627,1,search_exhausted,166,166
RC_inst528001.rcp,71636,0,time_limit,130,28
RC_inst529001.rcp,84034,0,time_limit,158,81
RC_inst530001.rcp,26627,1,search_exhausted,166,166
RC_inst53001.rcp,32,1,search_exhausted,142,142
RC_inst531001.rcp,71925,0,time_limit,130,28
RC_inst532001.rcp,83439,0,time_limit,158,81
RC_inst533001.rcp,26627,1,search_exhausted,166,166
RC_inst534001.rcp,71740,0,time_limit,130,28
RC_inst535001.rcp,84338,0,time_limit,158,81
RC_inst536001.rcp,26627,1,search_exhausted,166,166
RC_inst537001.rcp,71950,0,time_limit,130,28
RC_inst538001.rcp,83961,0,time_limit,158,81
RC_inst539001.rcp,26627,1,search_exhausted,166,166
RC_inst54001.rcp,27705,0,time_limit,34,28
RC_inst55001.rcp,68,1,search_exhausted,86,86
RC_inst56001.rcp,32,1,search_exhausted,142,142
RC_inst57001.rcp,29981,0,time_limit,33,28
RC_inst58001.rcp,32,1,search_exhausted,81,81
RC_inst59001.rcp,32,1,search_exhausted,142,142
RC_inst60001.rcp,40022,0,time_limit,42,28
RC_inst6001.rcp,32,1,search_exhausted,28,28
RC_inst61001.rcp,167,1,search_exhausted,88,88
RC_inst62001.rcp,32,1,search_exhausted,142,142
RC_inst63001.rcp,35928,0,time_limit,34,28
RC_inst64001.rcp,84,1,search_exhausted,86,86
RC_inst65001.rcp,32,1,search_exhausted,142,142
RC_inst66001.rcp,47587,0,time_limit,41,28
RC_inst67001.rcp,32,1,search_exhausted,81,81
RC_inst68001.rcp,32,1,search_exhausted,142,142
RC_inst69001.rcp,28612,0,time_limit,35,28
RC_inst70001.rcp,232,1,search_exhausted,91,91
RC_inst7001.rcp,32,1,search_exhausted,81,81
RC_inst71001.rcp,32,1,search_exhausted,142,142
RC_inst72001.rcp,36625,0,time_limit,38,28
RC_inst73001.rcp,186,1,search_exhausted,94,94
RC_inst74001.rcp,32,1,search_exhausted,142,142
RC_inst75001.rcp,34996,0,time_limit,40,28
RC_inst76001.rcp,194,1,search_exhausted,87,87
RC_inst77001.rcp,32,1,search_exhausted,142,142
RC_inst78001.rcp,52203,0,time_limit,41,28
RC_inst79001.rcp,283,1,search_exhausted,92,92
RC_inst80001.rcp,75,1,search_exhausted,148,148
RC_inst8001.rcp,32,1,search_exhausted,142,142
RC_inst81001.rcp,35383,0,time_limit,43,28
RC_inst82001.rcp,202,1,search_exhausted,83,83
RC_inst83001.rcp,32,1,search_exhausted,142,142
RC_inst84001.rcp,41088,0,time_limit,42,28
RC_inst85001.rcp,1043,1,search_exhausted,91,91
RC_inst86001.rcp,32,1,search_exhausted,142,142
RC_inst87001.rcp,41579,0,time_limit,45,28
RC_inst88001.rcp,73,1,search_exhausted,84,84
RC_inst89001.rcp,32,1,search_exhausted,142,142
RC_inst90001.rcp,48377,0,time_limit,48,28
RC_inst9001.rcp,32,1,search_exhausted,28,28
RC_inst91001.rcp,805,1,search_exhausted,92,92
RC_inst92001.rcp,32,1,search_exhausted,142,142
RC_inst93001.rcp,48593,0,time_limit,51,28
RC_inst94001.rcp,2088,1,search_exhausted,99,99
RC_inst95001.rcp,87,1,search_exhausted,143,143
RC_inst96001.rcp,35666,0,time_limit,46,28
RC_inst97001.rcp,869,1,search_exhausted,97,97
RC_inst98001.rcp,68,1,search_exhausted,148,148
RC_inst99001.rcp,41866,0,time_limit,51,28
RU_inst1.rcp,32,1,search_exhausted,28,28
RU_inst100001.rcp,614,1,search_exhausted,90,90
RU_inst10001.rcp,32,1,search_exhausted,81,81
RU_inst1001.rcp,32,1,search_exhausted,81,81
RU_inst101001.rcp,105,1,search_exhausted,150,150
RU_inst102001.rcp,35404,0,time_limit,38,28
RU_inst103001.rcp,917,1,search_exhausted,91,91
RU_inst104001.rcp,32,1,search_exhausted,142,142
RU_inst105001.rcp,38998,0,time_limit,44,28
RU_inst106001.rcp,250,1,search_exhausted,90,90
RU_inst107001.rcp,114,1,search_exhausted,145,145
RU_inst108001.rcp,44040,0,time_limit,44,28
RU_inst109001.rcp,1556,1,search_exhausted,95,95
RU_inst110001.rcp,71,1,search_exhausted,145,145
RU_inst11001.rcp,60,1,search_exhausted,148,148
RU_inst111001.rcp,43856,0,time_limit,50,28
RU_inst112001.rcp,170,1,search_exhausted,85,85
RU_inst113001.rcp,32,1,search_exhausted,142,142
RU_inst114001.rcp,35301,0,time_limit,47,28
RU_inst115001.rcp,553,1,search_exhausted,94,94
RU_inst116001.rcp,32,1,search_exhausted,142,142
RU_inst117001.rcp,34742,0,time_limit,48,28
RU_inst118001.rcp,225,1,search_exhausted,83,83
RU_inst119001.rcp,32,1,search_exhausted,142,142
RU_inst120001.rcp,60765,0,time_limit,116,28
RU_inst12001.rcp,32,1,search_exhausted,28,28
RU_inst121001.rcp,73165,0,time_limit,148,81
RU_inst122001.rcp,5094,1,search_exhausted,156,156
RU_inst123001.rcp,62336,0,time_limit,94,28
RU_inst124001.rcp,75344,0,time_limit,151,81
RU_inst125001.rcp,1754,1,search_exhausted,161,161
RU_inst126001.rcp,58455,0,time_limit,115,28
RU_inst127001.rcp,65787,0,time_limit,137,81
RU_inst128001.rcp,3363,1,search_exhausted,157,157
RU_inst129001.rcp,65385,0,time_limit,123,28
RU_inst130001.rcp,76487,0,time_limit,150,81
RU_inst13001.rcp,32,1,search_exhausted,81,81
RU_inst131001.rcp,2252,1,search_exhausted,157,157
RU_inst132001.rcp,60104,0,time_limit,93,28
RU_inst133001.rcp,73069,0,time_limit,149,81
RU_inst134001.rcp,5564,1,search_exhausted,159,159
RU_inst135001.rcp,61198,0,time_limit,99,28
RU_inst136001.rcp,76430,0,time_limit,148,81
RU_inst137001.rcp,6260,1,search_exhausted,158,158
RU_inst138001.rcp,53882,0,time_limit,103,28
RU_inst139001.rcp,70768,0,time_limit,144,81
RU_inst140001.rcp,1513,1,search_exhausted,158,158
RU_inst14001.rcp,32,1,search_exhausted,142,142
RU_inst141001.rcp,57290,0,time_limit,100,28
RU_inst142001.rcp,74971,0,time_limit,143,81
RU_inst143001.rcp,2109,1,search_exhausted,159,159
RU_inst144001.rcp,59429,0,time_limit,108,28
RU_inst145001.rcp,70252,0,time_limit,158,81
RU_inst146001.rcp,2271,1,search_exhausted,153,153
RU_inst147001.rcp,59220,0,time_limit,123,28
RU_inst148001.rcp,69015,0,time_limit,139,81
RU_inst149001.rcp,6532,1,search_exhausted,164,164
RU_inst150001.rcp,61834,0,time_limit,130,28
RU_inst15001.rcp,32,1,search_exhausted,28,28
RU_inst151001.rcp,71557,0,time_limit,158,81
RU_inst152001.rcp,26627,1,search_exhausted,166,166
RU_inst153001.rcp,61236,0,time_limit,124,28
RU_inst154001.rcp,70708,0,time_limit,158,81
RU_inst155001.rcp,26627,1,search_exhausted,166,166
RU_inst156001.rcp,61147,0,time_limit,130,28
RU_inst157001.rcp,71220,0,time_limit,158,81
RU_inst158001.rcp,26627,1,search_exhausted,166,166
RU_inst159001.rcp,60579,0,time_limit,130,28
RU_inst160001.rcp,70973,0,time_limit,158,81
RU_inst16001.rcp,67,1,search_exhausted,86,86
RU_inst161001.rcp,26627,1,search_exhausted,166,166
RU_inst162001.rcp,61883,0,time_limit,130,28
RU_inst163001.rcp,78368,0,time_limit,153,81
RU_inst164001.rcp,26627,1,search_exhausted,166,166
RU_inst165001.rcp,62045,0,time_limit,130,28
RU_inst166001.rcp,70600,0,time_limit,158,81
RU_inst167001.rcp,26627,1,search_exhausted,166,166
RU_inst168001.rcp,61680,0,time_limit,130,28
RU_inst169001.rcp,70356,0,time_limit,158,81
RU_inst170001.rcp,26627,1,search_exhausted,166,166
RU_inst17001.rcp,32,1,search_exhausted,142,142
RU_inst171001.rcp,61941,0,time_limit,130,28
RU_inst172001.rcp,71272,0,time_limit,158,81
RU_inst173001.rcp,26627,1,search_exhausted,166,166
RU_inst174001.rcp,61443,0,time_limit,130,28
RU_inst175001.rcp,70326,0,time_limit,158,81
RU_inst176001.rcp,26627,1,search_exhausted,166,166
RU_inst177001.rcp,61823,0,time_limit,129,28
RU_inst178001.rcp,71701,0,time_limit,158,81
RU_inst179001.rcp,26627,1,search_exhausted,166,166
RU_inst180001.rcp,38854,0,time_limit,61,28
RU_inst18001.rcp,27304,0,time_limit,29,28
RU_inst181001.rcp,23897,1,search_exhausted,109,109
RU_inst182001.rcp,622,1,search_exhausted,146,146
RU_inst183001.rcp,40066,0,time_limit,69,28
RU_inst184001.rcp,8018,1,search_exhausted,105,105
RU_inst185001.rcp,1721,1,search_exhausted,157,157
RU_inst186001.rcp,46063,0,time_limit,67,28
RU_inst187001.rcp,21850,1,search_exhausted,104,104
RU_inst188001.rcp,189,1,search_exhausted,151,151
RU_inst189001.rcp,38396,0,time_limit,76,28
RU_inst190001.rcp,40533,1,search_exhausted,113,113
RU_inst19001.rcp,32,1,search_exhausted,81,81
RU_inst191001.rcp,292,1,search_exhausted,151,151
RU_inst192001.rcp,45657,0,time_limit,65,28
RU_inst193001.rcp,44669,1,search_exhausted,111,111
RU_inst194001.rcp,65,1,search_exhausted,143,143
RU_inst195001.rcp,43404,0,time_limit,70,28
RU_inst196001.rcp,56426,0,time_limit,112,81
RU_inst197001.rcp,153,1,search_exhausted,148,148
RU_inst198001.rcp,37033,0,time_limit,71,28
RU_inst199001.rcp,31615,1,search_exhausted,108,108
RU_inst200001.rcp,379,1,search_exhausted,146,146
RU_inst20001.rcp,32,1,search_exhausted,142,142
RU_inst2001.rcp,32,1,search_exhausted,142,142
RU_inst201001.rcp,39867,0,time_limit,67,28
RU_inst202001.rcp,26854,1,search_exhausted,113,113
RU_inst203001.rcp,62,1,search_exhausted,148,148
RU_inst204001.rcp,35725,0,time_limit,64,28
RU_inst205001.rcp,15779,1,search_exhausted,98,98
RU_inst206001.rcp,231,1,search_exhausted,156,156
RU_inst207001.rcp,40574,0,time_limit,71,28
RU_inst208001.rcp,29870,1,search_exhausted,104,104
RU_inst209001.rcp,273,1,search_exhausted,156,156
RU_inst210001.rcp,53184,0,time_limit,130,28
RU_inst21001.rcp,32,1,search_exhausted,28,28
RU_inst211001.rcp,59981,0,time_limit,158,81
RU_inst212001.rcp,26627,1,search_exhausted,166,166
RU_inst213001.rcp,50052,0,time_limit,129,28
RU_inst214001.rcp,59476,0,time_limit,158,81
RU_inst215001.rcp,26627,1,search_exhausted,166,166
RU_inst216001.rcp,53499,0,time_limit,130,28
RU_inst217001.rcp,59554,0,time_limit,158,81
RU_inst218001.rcp,26627,1,search_exhausted,166,166
RU_inst219001.rcp,54043,0,time_limit,130,28
RU_inst220001.rcp,60708,0,time_limit,158,81
RU_inst22001.rcp,50,1,search_exhausted,84,84
RU_inst221001.rcp,26627,1,search_exhausted,166,166
RU_inst222001.rcp,53961,0,time_limit,130,28
RU_inst223001.rcp,60649,0,time_limit,158,81
RU_inst224001.rcp,26627,1,search_exhausted,166,166
RU_inst225001.rcp,53616,0,time_limit,130,28
RU_inst226001.rcp,60031,0,time_limit,158,81
RU_inst227001.rcp,26627,1,search_exhausted,166,166
RU_inst228001.rcp,53220,0,time_limit,130,28
RU_inst229001.rcp,58915,0,time_limit,158,81
RU_inst230001.rcp,26627,1,search_exhausted,166,166
RU_inst23001.rcp,32,1,search_exhausted,142,142
RU_inst231001.rcp,53649,0,time_limit,130,28
RU_inst232001.rcp,60557,0,time_limit,158,81
RU_inst233001.rcp,26627,1,search_exhausted,166,166
RU_inst234001.rcp,53116,0,time_limit,130,28
RU_inst235001.rcp,60341,0,time_limit,158,81
RU_inst236001.rcp,26627,1,search_exhausted,166,166
RU_inst237001.rcp,53999,0,time_limit,130,28
RU_inst238001.rcp,60492,0,time_limit,158,81
RU_inst239001.rcp,26627,1,search_exhausted,166,166
RU_inst240001.rcp,54336,0,time_limit,130,28
RU_inst24001.rcp,32,1,search_exhausted,28,28
RU_inst241001.rcp,61217,0,time_limit,158,81
RU_inst242001.rcp,26627,1,search_exhausted,166,166
RU_inst243001.rcp,54345,0,time_limit,130,28
RU_inst244001.rcp,60881,0,time_limit,158,81
RU_inst245001.rcp,26627,1,search_exhausted,166,166
RU_inst246001.rcp,54253,0,time_limit,130,28
RU_inst247001.rcp,60750,0,time_limit,158,81
RU_inst248001.rcp,26627,1,search_exhausted,166,166
RU_inst249001.rcp,54395,0,time_limit,130,28
RU_inst250001.rcp,60756,0,time_limit,158,81
RU_inst25001.rcp,32,1,search_exhausted,81,81
RU_inst251001.rcp,26627,1,search_exhausted,166,166
RU_inst252001.rcp,54232,0,time_limit,130,28
RU_inst253001.rcp,60721,0,time_limit,158,81
RU_inst254001.rcp,26627,1,search_exhausted,166,166
RU_inst255001.rcp,54509,0,time_limit,130,28
RU_inst256001.rcp,60607,0,time_limit,158,81
RU_inst257001.rcp,26627,1,search_exhausted,166,166
RU_inst258001.rcp,54401,0,time_limit,130,28
RU_inst259001.rcp,60906,0,time_limit,158,81
RU_inst260001.rcp,26627,1,search_exhausted,166,166
RU_inst26001.rcp,32,1,search_exhausted,142,142
RU_inst261001.rcp,54505,0,time_limit,130,28
RU_inst262001.rcp,60371,0,time_limit,158,81
RU_inst263001.rcp,26627,1,search_exhausted,166,166
RU_inst264001.rcp,54757,0,time_limit,130,28
RU_inst265001.rcp,61038,0,time_limit,158,81
RU_inst266001.rcp,26627,1,search_exhausted,166,166
RU_inst267001.rcp,54593,0,time_limit,130,28
RU_inst268001.rcp,60933,0,time_limit,158,81
RU_inst269001.rcp,26627,1,search_exhausted,166,166
RU_inst27001.rcp,32,1,search_exhausted,28,28
RU_inst28001.rcp,32,1,search_exhausted,81,81
RU_inst29001.rcp,32,1,search_exhausted,142,142
RU_inst30001.rcp,40100,0,time_limit,40,28
RU_inst3001.rcp,32,1,search_exhausted,28,28
RU_inst31001.rcp,41,1,search_exhausted,91,91
RU_inst32001.rcp,32,1,search_exhausted,142,142
RU_inst33001.rcp,38057,0,time_limit,41,28
RU_inst34001.rcp,124,1,search_exhausted,86,86
RU_inst35001.rcp,32,1,search_exhausted,142,142
RU_inst36001.rcp,38318,0,time_limit,43,28
RU_inst37001.rcp,271,1,search_exhausted,93,93
RU_inst38001.rcp,32,1,search_exhausted,142,142
RU_inst39001.rcp,29036,0,time_limit,34,28
RU_inst40001.rcp,274,1,search_exhausted,92,92
RU_inst4001.rcp,32,1,search_exhausted,81,81
RU_inst41001.rcp,71,1,search_exhausted,145,145
RU_inst42001.rcp,32515,0,time_limit,32,28
RU_inst43001.rcp,437,1,search_exhausted,92,92
RU_inst44001.rcp,35,1,search_exhausted,143,143
RU_inst45001.rcp,36161,0,time_limit,36,28
RU_inst46001.rcp,293,1,search_exhausted,91,91
RU_inst47001.rcp,32,1,search_exhausted,142,142
RU_inst48001.rcp,34688,0,time_limit,42,28
RU_inst49001.rcp,207,1,search_exhausted,83,83
RU_inst50001.rcp,32,1,search_exhausted,142,142
RU_inst5001.rcp,32,1,search_exhausted,142,142
RU_inst51001.rcp,31139,0,time_limit,40,28
RU_inst52001.rcp,245,1,search_exhausted,92,92
RU_inst53001.rcp,32,1,search_exhausted,142,142
RU_inst54001.rcp,34063,0,time_limit,37,28
RU_inst55001.rcp,81,1,search_exhausted,89,89
RU_inst56001.rcp,32,1,search_exhausted,142,142
RU_inst57001.rcp,37492,0,time_limit,38,28
RU_inst58001.rcp,221,1,search_exhausted,89,89
RU_inst59001.rcp,32,1,search_exhausted,142,142
RU_inst60001.rcp,41312,0,time_limit,55,28
RU_inst6001.rcp,28649,0,time_limit,29,28
RU_inst61001.rcp,2695,1,search_exhausted,103,103
RU_inst62001.rcp,83,1,search_exhausted,145,145
RU_inst63001.rcp,44217,0,time_limit,50,28
RU_inst64001.rcp,1286,1,search_exhausted,94,94
RU_inst65001.rcp,158,1,search_exhausted,145,145
RU_inst66001.rcp,42598,0,time_limit,44,28
RU_inst67001.rcp,429,1,search_exhausted,90,90
RU_inst68001.rcp,32,1,search_exhausted,142,142
RU_inst69001.rcp,44497,0,time_limit,50,28
RU_inst70001.rcp,1064,1,search_exhausted,94,94
RU_inst7001.rcp,32,1,search_exhausted,81,81
RU_inst71001.rcp,32,1,search_exhausted,142,142
RU_inst72001.rcp,45597,0,time_limit,50,28
RU_inst73001.rcp,513,1,search_exhausted,95,95
RU_inst74001.rcp,32,1,search_exhausted,142,142
RU_inst75001.rcp,44941,0,time_limit,49,28
RU_inst76001.rcp,420,1,search_exhausted,89,89
RU_inst77001.rcp,32,1,search_exhausted,142,142
RU_inst78001.rcp,45387,0,time_limit,57,28
RU_inst79001.rcp,1665,1,search_exhausted,97,97
RU_inst80001.rcp,184,1,search_exhausted,145,145
RU_inst8001.rcp,32,1,search_exhausted,142,142
RU_inst81001.rcp,40075,0,time_limit,47,28
RU_inst82001.rcp,346,1,search_exhausted,94,94
RU_inst83001.rcp,66,1,search_exhausted,148,148
RU_inst84001.rcp,41209,0,time_limit,48,28
RU_inst85001.rcp,834,1,search_exhausted,94,94
RU_inst86001.rcp,60,1,search_exhausted,148,148
RU_inst87001.rcp,45622,0,time_limit,45,28
RU_inst88001.rcp,891,1,search_exhausted,91,91
RU_inst89001.rcp,128,1,search_exhausted,144,144
RU_inst90001.rcp,40537,0,time_limit,48,28
RU_inst9001.rcp,32,1,search_exhausted,28,28
RU_inst91001.rcp,540,1,search_exhausted,100,100
RU_inst92001.rcp,32,1,search_exhausted,142,142
RU_inst93001.rcp,38996,0,time_limit,46,28
RU_inst94001.rcp,466,1,search_exhausted,98,98
RU_inst95001.rcp,161,1,search_exhausted,150,150
RU_inst96001.rcp,37288,0,time_limit,41,28
RU_inst97001.rcp,403,1,search_exhausted,92,92
RU_inst98001.rcp,32,1,search_exhausted,142,142
RU_inst99001.rcp,39773,0,time_limit,49,28
SP_inst1.rcp,31559,0,time_limit,34,26
SP_inst100001.rcp,45670,0,time_limit,55,28
SP_inst10001.rcp,36405,0,time_limit,31,28
SP_inst1001.rcp,32332,0,time_limit,38,28
SP_inst101001.rcp,40486,0,time_limit,79,44
SP_inst102001.rcp,48775,0,time_limit,100,69
SP_inst103001.rcp,3422,1,search_exhausted,105,105
SP_inst104001.rcp,32,1,search_exhausted,100,100
SP_inst105001.rcp,3432,1,search_exhausted,110,110
SP_inst106001.rcp,35,1,search_exhausted,143,143
SP_inst107001.rcp,132,1,search_exhausted,130,130
SP_inst108001.rcp,40672,0,time_limit,61,26
SP_inst109001.rcp,54310,0,time_limit,56,28
SP_inst110001.rcp,37664,0,time_limit,75,44
SP_inst11001.rcp,32,1,search_exhausted,44,44
SP_inst111001.rcp,51910,0,time_limit,86,69
SP_inst112001.rcp,9554,1,search_exhausted,105,105
SP_inst113001.rcp,1038,1,search_exhausted,105,105
SP_inst114001.rcp,80,1,search_exhausted,106,106
SP_inst115001.rcp,32,1,search_exhausted,142,142
SP_inst116001.rcp,95,1,search_exhausted,128,128
SP_inst117001.rcp,41381,0,time_limit,62,26
SP_inst118001.rcp,48308,0,time_limit,55,28
SP_inst119001.rcp,31041,0,time_limit,76,44
SP_inst120001.rcp,49865,0,time_limit,82,69
SP_inst12001.rcp,32,1,search_exhausted,69,69
SP_inst121001.rcp,1355,1,search_exhausted,96,96
SP_inst122001.rcp,47226,1,search_exhausted,108,108
SP_inst123001.rcp,32,1,search_exhausted,106,106
SP_inst124001.rcp,92,1,search_exhausted,143,143
SP_inst125001.rcp,135,1,search_exhausted,130,130
SP_inst126001.rcp,45148,0,time_limit,68,26
SP_inst127001.rcp,55623,0,time_limit,60,28
SP_inst128001.rcp,37444,0,time_limit,72,44
SP_inst129001.rcp,46322,0,time_limit,91,69
SP_inst130001.rcp,81,1,search_exhausted,88,88
SP_inst13001.rcp,32,1,search_exhausted,81,81
SP_inst131001.rcp,3371,1,search_exhausted,101,101
SP_inst132001.rcp,32,1,search_exhausted,106,106
SP_inst133001.rcp,106,1,search_exhausted,151,151
SP_inst134001.rcp,32,1,search_exhausted,126,126
SP_inst135001.rcp,43543,0,time_limit,62,26
SP_inst136001.rcp,56299,0,time_limit,54,28
SP_inst137001.rcp,35126,0,time_limit,72,44
SP_inst138001.rcp,46716,0,time_limit,93,69
SP_inst139001.rcp,2792,1,search_exhausted,100,100
SP_inst140001.rcp,11709,1,search_exhausted,107,107
SP_inst14001.rcp,32,1,search_exhausted,100,100
SP_inst141001.rcp,32,1,search_exhausted,106,106
SP_inst142001.rcp,268,1,search_exhausted,148,148
SP_inst143001.rcp,264,1,search_exhausted,134,134
SP_inst144001.rcp,43865,0,time_limit,60,26
SP_inst145001.rcp,55153,0,time_limit,54,28
SP_inst146001.rcp,32614,0,time_limit,75,44
SP_inst147001.rcp,51074,0,time_limit,87,69
SP_inst148001.rcp,5931,1,search_exhausted,104,104
SP_inst149001.rcp,5603,1,search_exhausted,103,103
SP_inst150001.rcp,32,1,search_exhausted,106,106
SP_inst15001.rcp,32,1,search_exhausted,106,106
SP_inst151001.rcp,32,1,search_exhausted,142,142
SP_inst152001.rcp,111,1,search_exhausted,128,128
SP_inst153001.rcp,40813,0,time_limit,56,26
SP_inst154001.rcp,54507,0,time_limit,63,28
SP_inst155001.rcp,32457,0,time_limit,70,44
SP_inst156001.rcp,52996,0,time_limit,83,69
SP_inst157001.rcp,4387,1,search_exhausted,104,104
SP_inst158001.rcp,22625,1,search_exhausted,107,107
SP_inst159001.rcp,32,1,search_exhausted,106,106
SP_inst160001.rcp,128,1,search_exhausted,145,145
SP_inst16001.rcp,32,1,search_exhausted,142,142
SP_inst161001.rcp,132,1,search_exhausted,131,131
SP_inst162001.rcp,45893,0,time_limit,75,26
SP_inst163001.rcp,53917,0,time_limit,58,28
SP_inst164001.rcp,39881,0,time_limit,71,44
SP_inst165001.rcp,46410,0,time_limit,101,69
SP_inst166001.rcp,7142,1,search_exhausted,106,106
SP_inst167001.rcp,32,1,search_exhausted,100,100
SP_inst168001.rcp,4772,1,search_exhausted,112,112
SP_inst169001.rcp,91,1,search_exhausted,148,148
SP_inst170001.rcp,32,1,search_exhausted,126,126
SP_inst17001.rcp,32,1,search_exhausted,126,126
SP_inst171001.rcp,43239,0,time_limit,57,26
SP_inst172001.rcp,43391,0,time_limit,65,28
SP_inst173001.rcp,35180,0,time_limit,84,44
SP_inst174001.rcp,45796,0,time_limit,90,69
SP_inst175001.rcp,2597,1,search_exhausted,100,100
